# partB22_aligned_directed.py; one row per variant, subject, run and W = 60 window; git=a9d9ca4
variant,subject,run,window,A_other,A_same,winsign,B,D,Sym,D_plus_Sym,Both,rms_anti,residual,sd_r1,sd_absq
ts_gsr,11,DMT,6,0.00090794406,0.0018838409,0.0042742266,0.016851325,-0.034030963,-0.00067451258,-0.034705476,-0.035938868,0.10832534,-0.035393414,0.026269192,0.17974042
ts_gsr,11,DMT,7,0.0013681882,0.0011453193,0.0023457421,0.010451323,-0.035541529,0.0059610122,-0.029580516,-0.030377592,0.122144,-0.030013011,0.029456535,0.16169926
ts_gsr,11,DMT,8,0.0031815889,0.0044670519,0.0096622776,0.033569528,-0.036984759,-0.011002851,-0.047987611,-0.050435327,0.11375533,-0.050356792,0.027913283,0.18077596
ts_gsr,11,DMT,9,0.0035383457,0.007783673,0.012870238,0.038430172,-0.035735273,-0.027827663,-0.063562936,-0.06692267,0.10503411,-0.06686879,0.027876052,0.19913372
ts_gsr,11,DMT,10,0.002561587,0.0042179255,0.0057503394,0.022799973,-0.035625249,-0.0054576898,-0.041082939,-0.04290193,0.11433711,-0.042631313,0.032939349,0.18150381
ts_gsr,11,DMT,11,0.0019946125,0.0036091474,0.0056379214,0.021671392,-0.03210308,0.00035383412,-0.031749246,-0.032749475,0.10375683,-0.03267717,0.036975445,0.18119986
ts_gsr,11,DMT,12,0.0057127373,0.0056848967,0.0070494996,0.023034933,-0.034834821,-0.011187642,-0.046022462,-0.047687718,0.10384791,-0.047301163,0.02859004,0.19309782
ts_gsr,11,DMT,13,0.0038189662,0.004807184,0.0075204006,0.020035963,-0.039756647,-0.026502884,-0.066259531,-0.068396707,0.10128092,-0.067648331,0.02753364,0.22535474
ts_gsr,11,DMT,14,0.0032649254,0.0030790777,0.0065878766,0.020614919,-0.037751663,-0.016026301,-0.053777964,-0.055777028,0.10375288,-0.055108089,0.025869865,0.1958142
ts_gsr,11,PCB,1,-0.004860107,-0.0059651345,-0.0033504631,-0.010412923,-0.038445401,0.018375757,-0.020069644,-0.019718792,0.12847045,-0.019610822,0.02783823,0.17687782
ts_gsr,11,PCB,2,0.00052046177,0.0014275295,0.0036063839,0.013420665,-0.039460257,0.00012748444,-0.039332772,-0.040529562,0.11706204,-0.040357998,0.028221161,0.18826779
ts_gsr,11,PCB,3,0.0021711848,-0.00087686201,0.0026494015,0.010554438,-0.037419018,0.0042853675,-0.03313365,-0.033420397,0.11387511,-0.033202067,0.034370533,0.18243402
ts_gsr,11,PCB,4,-0.0018614984,-0.00097735788,0.0039779043,0.013204382,-0.040559017,0.00056235445,-0.039996662,-0.041166205,0.1125438,-0.038945495,0.029596817,0.19056712
ts_gsr,11,PCB,5,0.0006917255,0.0010928451,0.0023366968,0.0038572261,-0.050571202,0.0053041852,-0.045267017,-0.045786066,0.11767455,-0.043949585,0.023079742,0.22605207
ts_gsr,11,PCB,6,0.0045544331,0.0050046411,0.010612454,0.024636291,-0.051963691,-0.036947028,-0.08891072,-0.094246724,0.11243088,-0.093713485,0.02332702,0.22478569
ts_gsr,11,PCB,7,0.0023933618,0.0035680577,0.0074506441,0.024809905,-0.03171611,-0.010993988,-0.042710098,-0.044596852,0.097458477,-0.044484043,0.030102113,0.18766929
ts_gsr,11,PCB,8,-0.0037141573,-0.0028797733,0.00097761903,0.0040287528,-0.042093884,0.011349593,-0.030744292,-0.031180597,0.12498996,-0.030897772,0.027342453,0.18511589
ts_gsr,11,PCB,9,0.0040637662,0.005322986,0.010700915,0.031580378,-0.034949908,-0.02471649,-0.059666398,-0.062320896,0.099503925,-0.061691743,0.032529194,0.20551341
ts_gsr,11,PCB,10,-0.00041708379,0.00020608607,0.0050727376,0.018122287,-0.038880242,-0.0054586099,-0.044338852,-0.0456002,0.11248844,-0.045436461,0.029298466,0.18223798
ts_gsr,11,PCB,11,0.0047825427,0.0055311232,0.0077429686,0.023216665,-0.042747746,-0.022325202,-0.065072947,-0.06767999,0.10804156,-0.067125683,0.030884839,0.2068229
ts_gsr,11,PCB,12,0.00073913348,0.0025817473,0.0062774577,0.020899679,-0.041079668,-0.011031417,-0.052111085,-0.054050977,0.11459936,-0.05243287,0.028421269,0.19483533
ts_gsr,11,PCB,13,0.00020571991,0.0019639565,0.0047244992,0.015521961,-0.038774939,-0.0065469734,-0.045321913,-0.046841975,0.10708795,-0.046748749,0.030091505,0.19674134
ts_gsr,11,PCB,14,-0.001863548,-0.001413635,0.002806169,0.0095022285,-0.04077927,0.0022499707,-0.038529299,-0.03913991,0.11728133,-0.038849998,0.027312607,0.18725651
ts_gsr,12,DMT,1,0.00010686722,-8.3932797e-05,0.0031416635,0.012832329,-0.036251651,0.0036782681,-0.032573383,-0.033073125,0.11190335,-0.03281748,0.034633709,0.1834813
ts_gsr,12,DMT,2,0.00075579278,0.0020155182,0.005981818,0.016755257,-0.033490715,-0.0073969526,-0.040887667,-0.042016415,0.09626224,-0.041812273,0.026885013,0.19954689
ts_gsr,12,DMT,3,0.003930639,0.0059383846,0.0093505838,0.026999928,-0.042905946,-0.026424471,-0.069330417,-0.072292274,0.10588205,-0.072900366,0.022850083,0.20402027
ts_gsr,12,DMT,4,0.0039883123,0.0051489799,0.0095180717,0.026862925,-0.043938801,-0.032264125,-0.076202925,-0.079678291,0.10457465,-0.079227653,0.029549042,0.21160402
ts_gsr,12,DMT,5,0.0023860341,0.0033655509,0.0076881824,0.029399832,-0.032156707,-0.0080916464,-0.040248354,-0.041772043,0.10551406,-0.04085907,0.032787748,0.17483131
ts_gsr,12,DMT,6,0.003090158,0.0036187802,0.0056233355,0.021378308,-0.035950531,-0.0057868429,-0.041737374,-0.043172076,0.11517151,-0.042929103,0.033239964,0.17971304
ts_gsr,12,DMT,7,-0.0004585619,7.8231061e-05,0.0049275063,0.017081345,-0.036654169,-0.0018082176,-0.038462386,-0.04001213,0.1148948,-0.039960681,0.02946592,0.18329142
ts_gsr,12,DMT,8,0.0018642249,0.001844827,0.0056620119,0.0220781,-0.034915929,-0.0034163504,-0.03833228,-0.039853983,0.11564325,-0.03995841,0.033872851,0.17642475
ts_gsr,12,DMT,9,0.0039199029,0.0048292583,0.0078551584,0.026117457,-0.035752341,-0.017496123,-0.053248464,-0.054939837,0.10313648,-0.0541178,0.028745951,0.19005285
ts_gsr,12,DMT,10,0.0024023679,0.0037034534,0.0080242218,0.022626927,-0.045763113,-0.027385444,-0.073148557,-0.076792219,0.11136333,-0.076640925,0.02463197,0.21797094
ts_gsr,12,DMT,11,0.0025675986,0.0013352061,0.0060851632,0.018620658,-0.033507932,-0.0045019326,-0.038009864,-0.039078494,0.10501841,-0.039078023,0.033426808,0.18631798
ts_gsr,12,DMT,12,0.0028506377,0.0037221222,0.0065654891,0.023899644,-0.032353824,-0.01524666,-0.047600484,-0.049082011,0.096019015,-0.048914511,0.026996303,0.18883593
ts_gsr,12,DMT,13,1.8264641e-05,0.0014274709,0.0038223368,0.014781511,-0.034134068,0.0024205221,-0.031713546,-0.032686525,0.11236322,-0.0318154,0.028135629,0.17502642
ts_gsr,12,DMT,14,0.0025572686,0.0032553216,0.0077723441,0.025513023,-0.038041563,-0.01677908,-0.054820643,-0.057031198,0.10684741,-0.056407279,0.024192204,0.1946689
ts_gsr,12,PCB,1,0.0023291951,0.0019543798,0.0056679857,0.020082817,-0.037986111,-0.0085175726,-0.046503684,-0.048022999,0.11217864,-0.047175293,0.027189134,0.19096656
ts_gsr,12,PCB,2,0.00013047616,0.0012395045,0.005485894,0.019441729,-0.037666151,-0.0039383277,-0.041604478,-0.043190897,0.11280363,-0.042934039,0.026708574,0.18874572
ts_gsr,12,PCB,3,0.0019942028,0.0031237134,0.012056907,0.037425232,-0.02952446,-0.043053296,-0.072577756,-0.074253139,0.089943411,-0.07399324,0.036508156,0.20364872
ts_gsr,12,PCB,4,0.0017442369,0.001824386,0.0048462785,0.015684314,-0.039912042,-0.0075882075,-0.047500249,-0.048492706,0.11234567,-0.048250869,0.031156825,0.18980934
ts_gsr,12,PCB,5,0.0070866652,0.0063205559,0.010648421,0.030132438,-0.035036713,-0.03053209,-0.065568802,-0.06883757,0.094995968,-0.068416626,0.030515248,0.20722094
ts_gsr,12,PCB,6,-7.5324053e-05,0.0014315871,0.0075295478,0.025373234,-0.031924287,-0.010908897,-0.042833184,-0.044611856,0.099031342,-0.044369277,0.026004553,0.18839371
ts_gsr,12,PCB,7,0.0011196798,0.0021758436,0.0045885075,0.01686851,-0.035191073,-1.6637157e-05,-0.035207711,-0.036653936,0.11086301,-0.035968565,0.029236367,0.18414581
ts_gsr,12,PCB,8,0.00075271023,0.0023773216,0.0085197309,0.027102441,-0.044242371,-0.02497851,-0.069220881,-0.071927274,0.11164361,-0.07157622,0.030419397,0.19955544
ts_gsr,12,PCB,9,0.0028264014,0.003985969,0.009821058,0.029523367,-0.039840277,-0.029005951,-0.068846228,-0.072050072,0.10426962,-0.071246038,0.02653538,0.20123576
ts_gsr,12,PCB,10,-0.00045396992,0.00071742752,0.0045431685,0.016178597,-0.036707103,0.00096915685,-0.035737946,-0.037460608,0.11470571,-0.037873174,0.027988286,0.18365575
ts_gsr,12,PCB,11,0.001828274,0.0030517502,0.0081562294,0.029772372,-0.035363838,-0.012095622,-0.04745946,-0.049220422,0.10547985,-0.049220887,0.02975456,0.18694302
ts_gsr,12,PCB,12,0.00044106514,0.0020229742,0.0045528977,0.013444938,-0.036929497,-0.013043591,-0.049973088,-0.051419382,0.096624101,-0.050284829,0.029749111,0.21900033
ts_gsr,12,PCB,13,0.0046026692,0.0051342593,0.0077593946,0.02588047,-0.033479157,-0.018439114,-0.051918271,-0.053838981,0.10208743,-0.052731618,0.027012207,0.19303248
ts_gsr,12,PCB,14,0.00072136479,0.0018610819,0.0053170812,0.018481923,-0.036459425,-0.0044411867,-0.040900611,-0.042220714,0.10972417,-0.041479641,0.02978701,0.18727206
ts_gsr,13,DMT,1,0.0028267125,0.0021386275,0.0075617824,0.024671813,-0.032981417,-0.017407052,-0.050388469,-0.052763913,0.09840801,-0.053117782,0.027703681,0.20427265
ts_gsr,13,DMT,2,0.00042519323,-0.00088999824,0.0024997353,0.0087219828,-0.046353009,0.0019255186,-0.04442749,-0.045840721,0.13247058,-0.044970105,0.030401961,0.19422717
ts_gsr,13,DMT,3,0.0027122284,0.0022371272,0.0055495149,0.017957987,-0.041813603,-0.0048593564,-0.046672959,-0.048554466,0.12198513,-0.047291794,0.023010067,0.19274025
ts_gsr,13,DMT,4,0.0041975323,0.0038506577,0.010531443,0.032616583,-0.033172597,-0.026353063,-0.05952566,-0.06199259,0.09433821,-0.061984033,0.027930334,0.19955498
ts_gsr,13,DMT,5,0.00021606189,0.0012631523,0.0010821487,0.003071373,-0.041761868,0.011335605,-0.030426263,-0.031176835,0.10594763,-0.031079923,0.030949245,0.21652153
ts_gsr,13,DMT,6,0.00072895284,0.0018206741,0.0016252398,0.0055874248,-0.041656693,0.0048251073,-0.036831586,-0.037653193,0.1178042,-0.036888528,0.026620302,0.1951469
ts_gsr,13,DMT,7,-0.00090807597,-0.00024892829,0.0026850373,0.010488406,-0.041116955,0.0012321148,-0.03988484,-0.040665884,0.12611628,-0.040148009,0.029633977,0.18535929
ts_gsr,13,DMT,8,0.0021386147,0.0044848808,0.0066445316,0.027121137,-0.031686299,-0.0033078668,-0.034994166,-0.0364984,0.11166562,-0.036051706,0.028536844,0.15858382
ts_gsr,13,DMT,9,9.4740922e-05,0.00020163005,0.0050876548,0.020812321,-0.033196368,0.0002304977,-0.03296587,-0.034418256,0.11644899,-0.033703338,0.030014958,0.16083588
ts_gsr,13,DMT,10,0.0009507222,0.00091606556,0.0054164385,0.021888346,-0.035536219,-0.00035142368,-0.035887642,-0.037270495,0.11923081,-0.036322968,0.029393155,0.16584123
ts_gsr,13,DMT,11,0.0014713797,0.0027297081,0.0069090629,0.024407003,-0.034637058,-0.012618934,-0.047255992,-0.049162665,0.10609897,-0.048759927,0.025578003,0.18963441
ts_gsr,13,DMT,12,0.0019771067,0.0019962298,0.0052972664,0.017506491,-0.039685237,-0.0041012121,-0.043786449,-0.045109833,0.11827342,-0.044945795,0.029124434,0.18619437
ts_gsr,13,DMT,13,0.0003708661,0.0004222477,0.0055303139,0.021147342,-0.036489787,-0.0043372953,-0.040827083,-0.042796292,0.11496146,-0.042470057,0.028562871,0.18056214
ts_gsr,13,DMT,14,0.00019762444,0.0018072284,0.0073723192,0.021451564,-0.036872699,-0.015756257,-0.052628956,-0.054627042,0.09812515,-0.055042712,0.02711704,0.20856766
ts_gsr,13,PCB,1,0.00084631138,0.00061246296,0.0053183203,0.020238949,-0.036910814,-0.0068747376,-0.043785551,-0.044840131,0.10765088,-0.045073741,0.029569023,0.18696849
ts_gsr,13,PCB,2,0.0029821341,0.0030196426,0.0061949256,0.020196636,-0.031198319,-0.0083458426,-0.039544162,-0.040491518,0.094368646,-0.04026748,0.028315663,0.19992312
ts_gsr,13,PCB,3,0.0028488014,0.0067633592,0.012463124,0.037092037,-0.042504328,-0.035926831,-0.078431158,-0.082576438,0.10677508,-0.082811401,0.031686973,0.20811535
ts_gsr,13,PCB,4,0.0019278102,0.00318867,0.0046960858,0.016197625,-0.034673769,-0.0080358029,-0.042709572,-0.044218964,0.1020003,-0.043810588,0.027712009,0.19711701
ts_gsr,13,PCB,5,-0.00071080776,-0.00090787991,0.0022433819,0.0085957312,-0.034150278,0.0059970004,-0.028153278,-0.02876385,0.11467133,-0.028200851,0.029113551,0.17317899
ts_gsr,13,PCB,6,-0.0015864762,0.00058804565,0.0048574991,0.015866909,-0.039833283,-0.0027365955,-0.042569878,-0.043640631,0.11621658,-0.042277778,0.027165329,0.18802382
ts_gsr,13,PCB,7,-0.0013668599,-0.0013620356,0.0031786428,0.013123705,-0.044668541,0.00037809681,-0.044290444,-0.045635495,0.12619647,-0.044191208,0.026098247,0.19098894
ts_gsr,13,PCB,8,0.0015768649,0.0026857532,0.0049888768,0.015743873,-0.036925495,-0.0046690964,-0.041594591,-0.043241377,0.10899167,-0.0424114,0.027469322,0.19759263
ts_gsr,13,PCB,9,0.00046107173,0.0035234773,0.0070332502,0.020719875,-0.041218687,-0.014536436,-0.055755122,-0.057410077,0.10695015,-0.057708236,0.033787604,0.20396863
ts_gsr,13,PCB,10,-0.0015161794,-0.0010428102,0.0038765095,0.012271772,-0.055706967,-0.0027968483,-0.058503815,-0.06014197,0.14322143,-0.05949751,0.026467331,0.19769181
ts_gsr,13,PCB,11,0.0017998548,0.0018066723,0.0049186663,0.014957431,-0.055862246,-0.012166379,-0.068028625,-0.069455526,0.12272452,-0.068341224,0.031784682,0.20960639
ts_gsr,13,PCB,12,0.0051327872,0.0066182623,0.007256325,0.02397826,-0.037170263,-0.014531078,-0.051701341,-0.054512067,0.10227832,-0.054073618,0.024378923,0.20167726
ts_gsr,13,PCB,13,0.0029350746,0.0062400457,0.011218841,0.034779242,-0.038156518,-0.035325184,-0.073481703,-0.076461355,0.096314376,-0.075093315,0.03087617,0.20298619
ts_gsr,13,PCB,14,0.0033446559,0.0048156908,0.0002930074,0.001740897,-0.065964047,0.0096380551,-0.056325992,-0.055579925,0.13262634,-0.055700098,0.024751509,0.227375
ts_gsr,14,DMT,1,0.00070665437,0.00027618146,0.001684077,0.0066110322,-0.038744356,0.005382837,-0.033361519,-0.033947914,0.12030537,-0.033694703,0.030090477,0.18094132
ts_gsr,14,DMT,2,0.00070688577,0.0023888963,0.004789723,0.015747056,-0.044228036,-0.0062641442,-0.050492181,-0.052744135,0.12424413,-0.052065799,0.030746096,0.20468394
ts_gsr,14,DMT,3,-1.2667788e-05,-8.7970775e-06,-0.0012763096,-0.0043527906,-0.036849615,0.014458452,-0.022391164,-0.022943471,0.12882706,-0.022607732,0.026494658,0.18004523
ts_gsr,14,DMT,4,-0.00020028321,5.7861968e-06,-0.002778752,-0.0082756804,-0.045782285,0.020040147,-0.025742138,-0.02542606,0.13751044,-0.024508109,0.037156538,0.19438832
ts_gsr,14,DMT,5,0.0051563986,0.0047023799,0.013577362,0.036978676,-0.042266222,-0.033570393,-0.075836615,-0.080161656,0.11234708,-0.077205719,0.030418169,0.20770182
ts_gsr,14,DMT,6,0.0034219432,0.0068167507,0.0066936954,0.024943609,-0.036544875,-0.0039270503,-0.040471925,-0.042299535,0.11806724,-0.04193318,0.030175936,0.17092085
ts_gsr,14,DMT,7,0.0007852731,0.0023783596,0.0028618586,0.010306379,-0.043252085,0.0051169753,-0.03813511,-0.039748012,0.1316494,-0.039554619,0.026966683,0.17749395
ts_gsr,14,DMT,8,0.0023626124,0.0057580537,0.0093416938,0.030323344,-0.041256097,-0.015986484,-0.057242581,-0.060634124,0.11970536,-0.060426876,0.029124331,0.19159937
ts_gsr,14,DMT,9,-0.00055298038,0.00021509857,0.0018110332,0.0069411913,-0.038605117,0.0056160682,-0.032989048,-0.033715024,0.12767399,-0.033677845,0.029121368,0.17270794
ts_gsr,14,DMT,10,0.0013490903,0.0029199796,0.0057759285,0.021718625,-0.03813918,-0.0003485727,-0.038487753,-0.040079792,0.12223393,-0.039704359,0.033458164,0.17400181
ts_gsr,14,DMT,11,0.0017692441,0.0044638446,0.0059231953,0.017963075,-0.043519028,-0.0074746919,-0.05099372,-0.052978786,0.12008173,-0.052376879,0.031025517,0.19682051
ts_gsr,14,DMT,12,0.0014350748,0.0040984207,0.0077524154,0.022737778,-0.042924205,-0.012813401,-0.055737606,-0.058302207,0.10968522,-0.058907918,0.02751472,0.20229875
ts_gsr,14,DMT,13,0.0031761082,0.0062555296,0.012442263,0.029624293,-0.05646887,-0.063268175,-0.11973704,-0.12582845,0.11120761,-0.12353365,0.024626594,0.23529364
ts_gsr,14,DMT,14,0.0015024534,0.0039421614,0.0092553298,0.026652004,-0.040006758,-0.020055135,-0.060061893,-0.062707902,0.10555118,-0.062486826,0.023840106,0.20285645
ts_gsr,14,PCB,1,0.0023624543,0.0026830819,0.0057149707,0.020871892,-0.03470148,-0.0022669753,-0.036968455,-0.038512169,0.11283856,-0.038347438,0.03015218,0.17628236
ts_gsr,14,PCB,2,0.0026253799,0.0019076791,0.0055996147,0.020121883,-0.037197759,-0.0030825689,-0.040280328,-0.041422157,0.11392766,-0.04073589,0.030913576,0.17844286
ts_gsr,14,PCB,3,0.0015213025,0.0016964974,0.0077352361,0.026724634,-0.035327202,-0.0099614026,-0.045288604,-0.047122184,0.1116596,-0.04681553,0.027754377,0.18516285
ts_gsr,14,PCB,4,-0.0024175602,-0.0013300283,0.0022569644,0.010922679,-0.035247312,0.0068727176,-0.028374595,-0.029121691,0.11924687,-0.02869091,0.030140647,0.17492025
ts_gsr,14,PCB,5,6.6381786e-06,-0.00088208976,0.00065740477,0.004771926,-0.041493744,0.010304055,-0.031189689,-0.031931329,0.1308772,-0.029406422,0.02551763,0.17200796
ts_gsr,14,PCB,6,-0.00058245981,0.00024497952,0.0020942031,0.0083598317,-0.036265217,0.0060681961,-0.030197021,-0.030722384,0.11888451,-0.029820244,0.030529334,0.17444728
ts_gsr,14,PCB,7,0.0037234818,0.0043482908,0.0055376345,0.020655489,-0.034464079,-0.0049617224,-0.039425802,-0.04062202,0.10700935,-0.038969789,0.02796318,0.18561494
ts_gsr,14,PCB,8,0.0034196546,0.0030392885,0.0050976906,0.01820636,-0.037748017,-0.0066026681,-0.044350685,-0.046308757,0.11233772,-0.045576678,0.023893991,0.18806684
ts_gsr,14,PCB,9,0.0010214485,0.0032156517,0.0053477665,0.021170876,-0.035282749,-0.0052357319,-0.040518481,-0.04190085,0.11093377,-0.041912615,0.030744806,0.17709605
ts_gsr,14,PCB,10,0.002320891,0.0029301121,0.0050933291,0.019012865,-0.03678737,-0.0039351593,-0.040722529,-0.042094563,0.11187816,-0.041059698,0.027284699,0.17987821
ts_gsr,14,PCB,11,0.00068686223,0.0020714633,0.0038150356,0.013949706,-0.032089986,0.0012743059,-0.03081568,-0.031884144,0.109833,-0.031129884,0.025297827,0.17558296
ts_gsr,14,PCB,12,-0.0010255171,0.0022561235,0.0043230498,0.01391408,-0.039978804,-0.002531668,-0.042510472,-0.043917894,0.11917392,-0.042932866,0.023878636,0.18754612
ts_gsr,14,PCB,13,0.0020167828,0.0027770874,0.0062865292,0.021120308,-0.038548839,-0.010389695,-0.048938533,-0.051090127,0.11700045,-0.050548698,0.027820373,0.19089728
ts_gsr,14,PCB,14,0.00045176092,0.0017485035,0.003963582,0.014155304,-0.038421697,-0.0020277551,-0.040449452,-0.041498161,0.11531325,-0.039504529,0.026524217,0.1834767
ts_demean,1,DMT,1,-0.012324408,-0.017608089,-0.0090699946,0.019099829,-0.049179002,0.046190046,-0.0029889562,-0.00050263894,0.13447441,7.7612772e-05,0.027103576,0.21299253
ts_demean,1,DMT,2,-0.0050879818,-0.010547398,-0.0044729222,0.021320439,-0.049152731,0.029522817,-0.019629914,-0.01768225,0.113407,-0.01723624,0.027379689,0.23798836
ts_demean,1,DMT,3,-0.0027714365,-0.0091144589,-0.00036937584,0.029819796,-0.047931879,0.0092496531,-0.038682226,-0.039336238,0.11967571,-0.03920165,0.023525104,0.22947253
ts_demean,1,DMT,4,-0.0024353835,-0.007551699,-5.7974482e-05,0.035282458,-0.076516222,-0.0058049302,-0.082321152,-0.085126676,0.13356579,-0.083340463,0.027339689,0.26206059
ts_demean,1,DMT,5,0.0015676395,0.0023748891,0.0051485332,0.019172985,-0.039066818,-0.012433087,-0.051499905,-0.053311754,0.10721189,-0.052664602,0.03520745,0.21777945
ts_demean,1,DMT,6,0.007156738,0.0088811166,0.011555595,0.030857665,-0.043222359,-0.039966388,-0.083188747,-0.087510652,0.10737025,-0.087880852,0.032164441,0.21241061
ts_demean,1,DMT,7,-0.0001185496,-0.0025694727,-0.0025902772,0.015206253,-0.041682781,0.010492376,-0.031190405,-0.030931891,0.097910433,-0.029903546,0.022782235,0.21557688
ts_demean,1,DMT,8,-0.012060133,-0.01866532,-0.018548417,0.031280224,-0.061687886,0.07280596,0.011118074,0.017072002,0.13764179,0.018877464,0.02669116,0.19521167
ts_demean,1,DMT,9,-0.0048281631,-0.010049011,-0.0078481703,0.025062341,-0.050785139,0.027199936,-0.023585203,-0.020705987,0.12479988,-0.020113259,0.032013878,0.22046171
ts_demean,1,DMT,10,0.0011209496,0.0017338601,0.0048175603,0.033834782,-0.040912559,-0.01909779,-0.060010349,-0.062191318,0.092611847,-0.061583998,0.025465207,0.20740204
ts_demean,1,DMT,11,-0.00079218271,-0.0048783558,0.0014743815,0.039750502,-0.047261866,0.0038605119,-0.043401354,-0.043864825,0.11105682,-0.042600804,0.02473143,0.21182277
ts_demean,1,DMT,12,-0.011400975,-0.018069807,-0.0071825513,0.061840424,-0.05097733,0.046228206,-0.0047491236,-0.0017327587,0.1208921,-0.0014195447,0.035130138,0.21918881
ts_demean,1,DMT,13,-0.0059992017,-0.0097107559,-0.005019709,0.020052014,-0.049671768,0.026938457,-0.022733311,-0.021077845,0.13022679,-0.021234977,0.028518124,0.20996761
ts_demean,1,DMT,14,-0.0041593594,-0.0046296602,-0.00047421979,0.026968893,-0.046500355,0.011624064,-0.034876291,-0.035232603,0.11705441,-0.035438543,0.027563271,0.21561868
ts_demean,1,PCB,1,-0.013584981,-0.0063851893,-0.0038351107,0.027835735,-0.054333474,0.031202909,-0.023130565,-0.021628793,0.13288454,-0.021273642,0.024138017,0.22307441
ts_demean,1,PCB,2,-0.012443475,-0.0061797234,-0.0066774598,0.025005671,-0.042158304,0.032803851,-0.0093544527,-0.0073952338,0.11660282,-0.0077521994,0.026371124,0.2115862
ts_demean,1,PCB,3,-0.015970858,-0.0098838907,-0.003215774,0.025709106,-0.036553804,0.024638357,-0.011915447,-0.011202585,0.11575351,-0.010865331,0.032806703,0.19750142
ts_demean,1,PCB,4,-0.0078957346,-0.002505436,0.00011332134,0.025892222,-0.038017166,0.013204131,-0.024813035,-0.025201754,0.11052655,-0.024333926,0.021995983,0.21033528
ts_demean,1,PCB,5,-0.0075539887,-0.00427927,-0.00068649796,0.033451853,-0.040972638,0.016481887,-0.024490751,-0.024388438,0.10581336,-0.024824258,0.027258305,0.21551597
ts_demean,1,PCB,6,-0.0079160155,-0.0044221226,0.0017799742,0.018961397,-0.041883981,0.0057889588,-0.036095022,-0.036409468,0.12581437,-0.035670566,0.030299637,0.19297121
ts_demean,1,PCB,7,-0.014016582,-0.0092612036,-0.0011702681,0.01490924,-0.063883848,0.020415369,-0.043468479,-0.0431285,0.1537183,-0.042487465,0.034043573,0.21784118
ts_demean,1,PCB,8,-0.014846987,-0.010753359,-0.00081270392,0.018039714,-0.044053144,0.028591504,-0.01546164,-0.014477686,0.12472994,-0.013459191,0.029164402,0.21942218
ts_demean,1,PCB,9,0.0029856401,0.004985589,0.0072875328,0.018306106,-0.050366757,-0.016107147,-0.066473904,-0.069170552,0.1160192,-0.067312574,0.025272572,0.22492022
ts_demean,1,PCB,10,-0.0076357215,-0.0037959217,-0.00092732015,0.014573975,-0.05488818,0.016197238,-0.038690942,-0.037982131,0.14376655,-0.037406632,0.027182286,0.20177496
ts_demean,1,PCB,11,-0.0056962003,-0.0036284757,0.00050012498,0.014139032,-0.040068714,0.013199978,-0.026868736,-0.026423941,0.10934683,-0.02662109,0.031055093,0.21110729
ts_demean,1,PCB,12,-0.0067621575,-0.0034094283,0.00051970251,0.025153284,-0.035477638,0.0072439434,-0.028233695,-0.028410826,0.10209545,-0.028584628,0.02814678,0.20659854
ts_demean,1,PCB,13,-0.0073956928,-0.0040874942,-0.0013490874,0.020408906,-0.047290269,0.018474348,-0.028815921,-0.028275941,0.10999856,-0.025995488,0.02654646,0.2331487
ts_demean,1,PCB,14,-0.0079685609,-0.0045010274,-0.0010952519,0.014127048,-0.050387513,0.019205924,-0.031181589,-0.029846581,0.12789911,-0.028103484,0.027913815,0.22575668
ts_demean,2,DMT,1,0.00065828735,0.0023625249,0.0071844318,0.023301329,-0.047989006,-0.016650716,-0.064639722,-0.068191999,0.11939019,-0.067007138,0.021443704,0.2055059
ts_demean,2,DMT,2,-0.003188528,-0.0042627353,-0.0014591959,0.0084574629,-0.034613443,0.014253528,-0.020359914,-0.02000722,0.10977463,-0.019149833,0.035406501,0.18080777
ts_demean,2,DMT,3,-8.2678858e-08,0.0013272947,0.0041290049,0.018371856,-0.034937902,-0.0038544291,-0.038792331,-0.039732885,0.10985199,-0.038731265,0.029508293,0.1900811
ts_demean,2,DMT,4,-0.001871575,-0.00069339309,-0.00030318486,0.013351048,-0.042188636,0.011472064,-0.030716573,-0.031120752,0.11672519,-0.030877174,0.029858582,0.20727097
ts_demean,2,DMT,5,0.00076191869,0.00089459889,0.0048048512,0.030690747,-0.040050809,-0.0043097895,-0.044360599,-0.045833765,0.11053893,-0.04535184,0.030431253,0.20473027
ts_demean,2,DMT,6,-0.0011822337,-0.0020859012,0.00089733469,0.010489569,-0.034107429,0.0091595775,-0.024947852,-0.02554497,0.12209316,-0.025188538,0.033491241,0.16827116
ts_demean,2,DMT,7,0.0024923855,0.0034438132,0.006481533,0.024141186,-0.034333033,-0.0079256295,-0.042258662,-0.044208776,0.10928098,-0.044312548,0.029022264,0.18198278
ts_demean,2,DMT,8,-0.0019779801,-0.0014045004,0.0036851291,0.021867369,-0.033969093,0.0042142421,-0.029754851,-0.030591314,0.11274067,-0.030417558,0.030414325,0.18026289
ts_demean,2,DMT,9,0.0006126219,0.001773503,0.0034045416,0.019340654,-0.041870413,0.0044229842,-0.037447429,-0.038630216,0.12499602,-0.038275392,0.029368215,0.19779532
ts_demean,2,DMT,10,-0.0003883057,0.0011805223,0.0024493835,0.019383372,-0.042908691,0.0036821107,-0.03922658,-0.040066892,0.10229639,-0.040012611,0.025220946,0.23905701
