# partB21_inference_revision.py; one row per quantity; git=a9d9ca4
group,label,set,field,source,quoted_at,n,mean,committed_mean,check,p_exact,committed_p,p_tol,pct_lo,pct_hi,inv_lo,inv_hi,t_lo,t_hi,width_ratio,zero_in_pct,zero_in_inv,zero_in_t,n_neg,grid_violations,note
pickle,prewhiten arp autocorr ts_gsr global-bins,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.20573709374851054,np.float64(-0.20573709374851054),ok,0.00048828125,0.00048828125,1e-09,np.float64(-0.3038611681661197),np.float64(-0.12006555821789155),-0.309708202518637,-0.10644112404735784,np.float64(-0.3089465198558151),np.float64(-0.10252766764120594),np.float64(1.105940879265483),no,no,no,12,0,
pickle,prewhiten arp autocorr ts_gsr global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.09337491343617418,np.float64(-0.09337491343617418),ok,0.05517578125,0.05517578125,1e-09,np.float64(-0.18312924019967597),np.float64(-0.01200391994864229),-0.1923745489487521,0.0018593363456164778,np.float64(-0.1909954212835912),np.float64(0.004245594411242851),np.float64(1.1350388417648283),no,yes,yes,9,0,
pickle,prewhiten arp autocorr ts_gsr global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.05127158036725549,np.float64(-0.05127158036725549),ok,0.2945556640625,0.2945556640625,1e-09,np.float64(-0.14294407443098692),np.float64(0.03200244004832213),-0.15263842154386972,0.04795624507019481,np.float64(-0.15176078925530745),np.float64(0.049217628520796475),np.float64(1.1466056766611883),yes,yes,yes,7,0,
pickle,prewhiten arp MMI sts ts_demean W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:266,14,-0.027435487930897322,np.float64(-0.027435487930897322),ok,0.1654052734375,0.1654052734375,1e-09,np.float64(-0.06290538798289139),np.float64(0.007709545002743626),-0.068217730735019,0.013582764214704822,np.float64(-0.06799139796799102),np.float64(0.013120422106196374),np.float64(1.15840221736618),yes,yes,yes,9,0,
pickle,prewhiten arp MMI sts ts_demean W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.01788006979686251,np.float64(-0.01788006979686251),ok,0.36767578125,0.36767578125,1e-09,np.float64(-0.05428927220838764),np.float64(0.018227356371310004),-0.06039319347989653,0.02480229086704107,np.float64(-0.060053915088352255),np.float64(0.024293775494627242),np.float64(1.174840667796705),yes,yes,yes,8,0,
pickle,prewhiten arp MMI sts ts_demean W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.03852224230808445,np.float64(-0.03852224230808445),ok,0.1544189453125,0.1544189453125,1e-09,np.float64(-0.08573337544753569),np.float64(0.010594332630123656),-0.0943613511107983,0.017457209765637773,np.float64(-0.09383979395809347),np.float64(0.01679530934192456),np.float64(1.1608140908562674),yes,yes,yes,9,0,
pickle,prewhiten arp MMI sts ts_demean W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.018566084429147606,np.float64(-0.018566084429147606),ok,0.2891845703125,0.2891845703125,1e-09,np.float64(-0.05083392961590135),np.float64(0.012755625451986538),-0.05555304388129224,0.018249139233747318,np.float64(-0.054984592378872585),np.float64(0.017852423520577376),np.float64(1.1606022881627136),yes,yes,yes,7,0,
pickle,prewhiten arp MMI sts ts_demean W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.017444228527663055,np.float64(0.017444228527663055),ok,0.2413330078125,0.2413330078125,1e-09,np.float64(-0.009826622209383441),np.float64(0.04424717183021621),-0.0141571069877993,0.04873560963843991,np.float64(-0.013700023004368605),np.float64(0.04858848005969471),np.float64(1.163090508873508),yes,yes,yes,5,0,
pickle,prewhiten arp MMI sts ts_demean W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.015941083368534992,np.float64(0.015941083368534992),ok,0.357177734375,0.357177734375,1e-09,np.float64(-0.01834611949147475),np.float64(0.04713842762482258),-0.021491258524860002,0.05307361019569502,np.float64(-0.020939862338364767),np.float64(0.05282202907543475),np.float64(1.1386635779603314),yes,yes,yes,5,0,
pickle,prewhiten arp MMI xtx+yty ts_demean W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.036363010225672676,np.float64(-0.036363010225672676),ok,0.1978759765625,0.1978759765625,1e-09,np.float64(-0.08931877565062339),np.float64(0.01220890931322981),-0.09451596103441637,0.020936883958120177,np.float64(-0.09386114476503106),np.float64(0.021135124313685708),np.float64(1.137156284353781),yes,yes,yes,8,0,
pickle,prewhiten arp MMI xtx+yty ts_demean W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.023802187328714,np.float64(-0.023802187328714),ok,0.3837890625,0.3837890625,1e-09,np.float64(-0.07329202350020872),np.float64(0.022880427076080033),-0.08115702782231453,0.032159564881265174,np.float64(-0.08031702489735976),np.float64(0.032712650239931765),np.float64(1.178264586423233),yes,yes,yes,7,0,
pickle,prewhiten arp MMI xtx+yty ts_demean W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.032189221619553725,np.float64(-0.032189221619553725),ok,0.4449462890625,0.4449462890625,1e-09,np.float64(-0.10806581204429934),np.float64(0.03763877305280539),-0.11827342617242566,0.050337610220942325,np.float64(-0.11708591575232546),np.float64(0.05270747251321802),np.float64(1.1572116023733725),yes,yes,yes,8,0,
pickle,prewhiten arp MMI xtx+yty ts_demean W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.039702041110567805,np.float64(-0.039702041110567805),ok,0.086181640625,0.086181640625,1e-09,np.float64(-0.08080686538532532),np.float64(-0.00017722835711785734),-0.08618027509714626,0.0065430622164234144,np.float64(-0.08563888330582076),np.float64(0.006234801084685139),np.float64(1.1499907568867183),no,yes,yes,8,0,
pickle,prewhiten arp MMI xtx+yty ts_demean W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.028826417671944583,np.float64(0.028826417671944583),ok,0.205078125,0.205078125,1e-09,np.float64(-0.012399411628921306),np.float64(0.07008156082961613),-0.018820044386823883,0.07612324956539651,np.float64(-0.018225913985183896),np.float64(0.07587874932907307),np.float64(1.1510932900305908),yes,yes,yes,6,0,
pickle,prewhiten arp MMI xtx+yty ts_demean W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.043910375050462344,np.float64(0.043910375050462344),ok,0.1220703125,0.1220703125,1e-09,np.float64(-0.0072084045619585846),np.float64(0.09244074809265396),-0.014578500298180887,0.10140936987109654,np.float64(-0.013496177693158438),np.float64(0.10131692779408313),np.float64(1.1639624329902278),yes,yes,yes,6,0,
pickle,prewhiten arp CCS sts ts_demean W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:267,14,-0.0168114755588028,np.float64(-0.0168114755588028),ok,0.1072998046875,0.1072998046875,1e-09,np.float64(-0.03402736675041843),np.float64(0.0030358082452514533),-0.03650104474180489,0.0042870697396069175,np.float64(-0.03772411345550381),np.float64(0.004101162337898215),np.float64(1.1005024390429883),yes,yes,yes,10,0,
pickle,prewhiten arp CCS sts ts_demean W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.017492161982845568,np.float64(-0.017492161982845568),ok,0.0985107421875,0.0985107421875,1e-09,np.float64(-0.03501812614120167),np.float64(0.0019739229672375395),-0.03742510994211247,0.003945714717235227,np.float64(-0.038634224046292444),np.float64(0.003649900080601308),np.float64(1.1183707217211043),yes,yes,yes,10,0,
pickle,prewhiten arp CCS sts ts_demean W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.029117239734835026,np.float64(-0.029117239734835026),ok,0.131103515625,0.131103515625,1e-09,np.float64(-0.06184712471980203),np.float64(0.005494568550286295),-0.06674557520867722,0.009328570484781456,np.float64(-0.06764193990726379),np.float64(0.009407460437593735),np.float64(1.1296737875055647),yes,yes,yes,10,0,
pickle,prewhiten arp CCS sts ts_demean W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.0069668642179770215,np.float64(-0.0069668642179770215),ok,0.3154296875,0.3154296875,1e-09,np.float64(-0.019927750334065502),np.float64(0.005318153306120005),-0.021568054505634066,0.007573711687579804,np.float64(-0.02136060634896464),np.float64(0.007426877913010598),np.float64(1.1543166213637552),yes,yes,yes,8,0,
pickle,prewhiten arp CCS sts ts_demean W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.01797648752661322,np.float64(-0.01797648752661322),ok,0.029296875,0.029296875,1e-09,np.float64(-0.031227226414406818),np.float64(-0.0043411065527442),-0.03349975434879007,-0.0022298887508250664,np.float64(-0.03355650044447658),np.float64(-0.0023964746087498656),np.float64(1.163048657034117),no,no,no,11,0,
pickle,prewhiten arp CCS sts ts_demean W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.019666298593748965,np.float64(-0.019666298593748965),ok,0.046142578125,0.046142578125,1e-09,np.float64(-0.03631870316996536),np.float64(-0.0022386292704428185),-0.038935900518387724,-0.00038137110335799483,np.float64(-0.038969900840570074),np.float64(-0.00036269634692785713),np.float64(1.1312924240921283),no,no,no,10,0,
pickle,prewhiten arp autocorr ts_demean W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:268,14,-0.041790089730637574,np.float64(-0.041790089730637574),ok,0.345947265625,0.345947265625,1e-09,np.float64(-0.12381292230498388),np.float64(0.03150173674564863),-0.1318000714656267,0.04344720681228499,np.float64(-0.13064881236763118),np.float64(0.04706863290635604),np.float64(1.1283370117741505),yes,yes,yes,9,0,
pickle,prewhiten arp autocorr ts_demean W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.03296535939187207,np.float64(-0.03296535939187207),ok,0.45068359375,0.45068359375,1e-09,np.float64(-0.11439310985604086),np.float64(0.03955877535905602),-0.12268737299076242,0.05141960926885658,np.float64(-0.12166740558406591),np.float64(0.05573668680032178),np.float64(1.1309181567758138),yes,yes,yes,9,0,
pickle,prewhiten arp autocorr ts_demean W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.019423161414775496,np.float64(-0.019423161414775496),ok,0.7794189453125,0.7794189453125,1e-09,np.float64(-0.15215434161343697),np.float64(0.09874994750691493),-0.16736817609955784,0.12133517653587567,np.float64(-0.16539084674107513),np.float64(0.12654452391152415),np.float64(1.1506513246449543),yes,yes,yes,7,0,
pickle,prewhiten arp autocorr ts_demean W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.059683632383327266,np.float64(-0.059683632383327266),ok,0.0318603515625,0.0318603515625,1e-09,np.float64(-0.11058941163509901),np.float64(-0.012071851059316118),-0.11648430669759517,-0.005450124332006057,np.float64(-0.11610783670062584),np.float64(-0.003259428066028691),np.float64(1.1270496520280566),no,no,no,10,0,
pickle,prewhiten arp autocorr ts_demean W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.08427430232364234,np.float64(0.08427430232364234),ok,0.027587890625,0.027587890625,1e-09,np.float64(0.019202916472958947),np.float64(0.14670006693752086),0.010828739018250693,0.15668715658004442,np.float64(0.011120145280919258),np.float64(0.15742845936636543),np.float64(1.1440131566103933),no,no,no,2,0,
pickle,prewhiten arp autocorr ts_demean W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.13259599661717975,np.float64(0.13259599661717975),ok,0.0098876953125,0.0098876953125,1e-09,np.float64(0.04656947666461951),np.float64(0.21053370675516134),0.0393922511200155,0.22496720332115341,np.float64(0.03906137081205881),np.float64(0.2261306224223007),np.float64(1.131801442904117),no,no,no,2,0,
pickle,prewhiten arp diag observed sts ts_demean W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:266,14,-0.027435487930897222,np.float64(-0.027435487930897222),ok,0.1654052734375,0.1654052734375,1e-09,np.float64(-0.0629053879828912),np.float64(0.00770954500274366),-0.06821773073501947,0.013582764214704647,np.float64(-0.067991397967991),np.float64(0.013120422106196551),np.float64(1.1584022173661865),yes,yes,yes,9,0,
pickle,prewhiten arp diag observed sts ts_demean W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.017880069796862404,np.float64(-0.017880069796862404),ok,0.36767578125,0.36767578125,1e-09,np.float64(-0.05428927220838764),np.float64(0.01822735637131028),-0.06039319347989713,0.02480229086704077,np.float64(-0.060053915088352255),np.float64(0.024293775494627443),np.float64(1.1748406677967045),yes,yes,yes,8,0,
pickle,prewhiten arp diag observed sts ts_demean W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.038522242308084285,np.float64(-0.038522242308084285),ok,0.1544189453125,0.1544189453125,1e-09,np.float64(-0.08573337544753573),np.float64(0.010594332630123904),-0.09436135111079799,0.017457209765638113,np.float64(-0.09383979395809333),np.float64(0.016795309341924768),np.float64(1.1608140908562643),yes,yes,yes,9,0,
pickle,prewhiten arp diag observed sts ts_demean W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.018566084429147537,np.float64(-0.018566084429147537),ok,0.2891845703125,0.2891845703125,1e-09,np.float64(-0.05083392961590129),np.float64(0.012755625451986483),-0.055553043881292376,0.018249139233746818,np.float64(-0.0549845923788726),np.float64(0.01785242352057752),np.float64(1.1606022881627098),yes,yes,yes,7,0,
pickle,prewhiten arp diag observed sts ts_demean W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.01744422852766316,np.float64(0.01744422852766316),ok,0.2413330078125,0.2413330078125,1e-09,np.float64(-0.009826622209383651),np.float64(0.044247171830216384),-0.014157106987799085,0.048735609638440175,np.float64(-0.013700023004368553),np.float64(0.04858848005969487),np.float64(1.1630905088735004),yes,yes,yes,5,0,
pickle,prewhiten arp diag observed sts ts_demean W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.015941083368535152,np.float64(0.015941083368535152),ok,0.357177734375,0.357177734375,1e-09,np.float64(-0.018346119491474508),np.float64(0.04713842762482288),-0.02149125852485917,0.05307361019569605,np.float64(-0.020939862338364635),np.float64(0.05282202907543494),np.float64(1.1386635779603334),yes,yes,yes,5,0,
pickle,prewhiten arp diag predicted sts ts_demean W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.013156594087752145,np.float64(-0.013156594087752145),ok,0.6552734375,0.6552734375,1e-09,np.float64(-0.0691633637251635),np.float64(0.03837748609100139),-0.07512512056114012,0.04686473997573479,np.float64(-0.07444083090960447),np.float64(0.04812764273410019),np.float64(1.1343583461113596),yes,yes,yes,7,0,
pickle,prewhiten arp diag predicted sts ts_demean W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.000645799884115106,np.float64(-0.000645799884115106),ok,0.9847412109375,0.9847412109375,1e-09,np.float64(-0.05960612072736028),np.float64(0.0516868045123248),-0.06478055550275291,0.061374958817230686,np.float64(-0.06399178079802917),np.float64(0.06270018102979896),np.float64(1.1335447787744803),yes,yes,yes,7,0,
pickle,prewhiten arp diag predicted sts ts_demean W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.006408653993755603,np.float64(-0.006408653993755603),ok,0.8876953125,0.8876953125,1e-09,np.float64(-0.09474817544628122),np.float64(0.0775635703970034),-0.10734138576438032,0.09240621168558967,np.float64(-0.10647625485124419),np.float64(0.09365894686373298),np.float64(1.1592221788039798),yes,yes,yes,7,0,
pickle,prewhiten arp diag predicted sts ts_demean W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.01855494616294934,np.float64(-0.01855494616294934),ok,0.306640625,0.306640625,1e-09,np.float64(-0.05281106554805064),np.float64(0.012458477684839257),-0.05603195229439425,0.018393599700892514,np.float64(-0.05573375163392495),np.float64(0.018623859308026267),np.float64(1.1402799576783782),yes,yes,yes,7,0,
pickle,prewhiten arp diag predicted sts ts_demean W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.05319027922534546,np.float64(0.05319027922534546),ok,0.0252685546875,0.0252685546875,1e-09,np.float64(0.011806955852893096),np.float64(0.08989842011882458),0.008051878399597728,0.09728502868439996,np.float64(0.008673751311358384),np.float64(0.09770680713933252),np.float64(1.1426748252655248),no,no,no,3,0,
pickle,prewhiten arp diag predicted sts ts_demean W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.06425177747205232,np.float64(0.06425177747205232),ok,0.0347900390625,0.0347900390625,1e-09,np.float64(0.009773754517938868),np.float64(0.1118098149520131),0.005755018464685079,0.1211328166413585,np.float64(0.006550227363109548),np.float64(0.1219533275809951),np.float64(1.1307551240790927),no,no,no,3,0,
pickle,prewhiten arp diag residual sts ts_demean W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.014278893843145093,np.float64(-0.014278893843145093),ok,0.4154052734375,0.4154052734375,1e-09,np.float64(-0.04362386736946525),np.float64(0.020120978853157105),-0.04861447204918455,0.022429577481372392,np.float64(-0.05061423142376058),np.float64(0.022056443737470396),np.float64(1.1145065639101688),yes,yes,yes,9,0,
pickle,prewhiten arp diag residual sts ts_demean W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.017234269912747315,np.float64(-0.017234269912747315),ok,0.3363037109375,0.3363037109375,1e-09,np.float64(-0.04838963768722973),np.float64(0.016735604392592994),-0.052397192654172725,0.020371101737159933,np.float64(-0.05441757401081),np.float64(0.019949034185315368),np.float64(1.1173592921488413),yes,yes,yes,9,0,
pickle,prewhiten arp diag residual sts ts_demean W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.032113588314328693,np.float64(-0.032113588314328693),ok,0.2982177734375,0.2982177734375,1e-09,np.float64(-0.0856384194658182),np.float64(0.02702973576262297),-0.09501232141207804,0.03386628530804925,np.float64(-0.09715346747964684),np.float64(0.03292629085098946),np.float64(1.1438778460410441),yes,yes,yes,9,0,
pickle,prewhiten arp diag residual sts ts_demean W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-1.1138266198209626e-05,np.float64(-1.1138266198209626e-05),ok,0.9986572265625,0.9986572265625,1e-09,np.float64(-0.014668825382103625),np.float64(0.016647643156569882),-0.01708389296785537,0.017982036042199223,np.float64(-0.01780749585635375),np.float64(0.01778521932395733),np.float64(1.1197280742798563),yes,yes,yes,9,0,
pickle,prewhiten arp diag residual sts ts_demean W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.03574605069768229,np.float64(-0.03574605069768229),ok,0.0194091796875,0.0194091796875,1e-09,np.float64(-0.06057034058539238),np.float64(-0.009684783929502273),-0.06384223060702224,-0.006969018148201667,np.float64(-0.06466275435571746),np.float64(-0.006829347039647115),np.float64(1.11766906360918),no,no,no,11,0,
pickle,prewhiten arp diag residual sts ts_demean W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.04831069410351716,np.float64(-0.04831069410351716),ok,0.016357421875,0.016357421875,1e-09,np.float64(-0.0809017986369229),np.float64(-0.014017274933077023),-0.08578831668350055,-0.010529323598327898,np.float64(-0.08668672252456229),np.float64(-0.009934665682472033),np.float64(1.1252078794551579),no,no,no,12,0,
pickle,prewhiten arp MMI sts ts_demean global-bins,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:269,14,-0.026441703347272767,np.float64(-0.026441703347272767),ok,0.2830810546875,0.2830810546875,1e-09,np.float64(-0.07181769087664579),np.float64(0.015549112444952556),-0.0769721119544804,0.022804346330169162,np.float64(-0.07652599636459735),np.float64(0.023642589670051815),np.float64(1.1420408495131853),yes,yes,yes,8,0,
pickle,prewhiten arp MMI sts ts_demean global-bins,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.025475620687763163,np.float64(-0.025475620687763163),ok,0.3050537109375,0.3050537109375,1e-09,np.float64(-0.0704944635184375),np.float64(0.017474433136263175),-0.0766562646858818,0.024377886845335973,np.float64(-0.0762425683872524),np.float64(0.025291327011726067),np.float64(1.148521299838526),yes,yes,yes,8,0,
pickle,prewhiten arp MMI sts ts_demean global-bins,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.028596238664293522,np.float64(-0.028596238664293522),ok,0.3614501953125,0.3614501953125,1e-09,np.float64(-0.08853721457154166),np.float64(0.02307931140620003),-0.09316654255532071,0.03372978275671329,np.float64(-0.09233575353918798),np.float64(0.03514327621060094),np.float64(1.1368954928532657),yes,yes,yes,7,0,
pickle,prewhiten arp MMI sts ts_demean global-bins,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.02471807509365615,np.float64(-0.02471807509365615),ok,0.2332763671875,0.2332763671875,1e-09,np.float64(-0.06244381519667488),np.float64(0.011150041673730451),-0.06748714568063499,0.017600321533129668,np.float64(-0.0671630302779059),np.float64(0.01772688009059361),np.float64(1.1561762194852614),yes,yes,yes,8,0,
pickle,prewhiten arp MMI sts ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.01465390568638328,np.float64(-0.01465390568638328),ok,0.459716796875,0.459716796875,1e-09,np.float64(-0.051814258274395626),np.float64(0.019788985847796148),-0.0562565743741844,0.026353056662029105,np.float64(-0.055878580026685866),np.float64(0.02657076865391931),np.float64(1.153713523024728),yes,yes,yes,9,0,
pickle,prewhiten arp MMI sts ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.018424666926572898,np.float64(-0.018424666926572898),ok,0.39404296875,0.39404296875,1e-09,np.float64(-0.0591399957932065),np.float64(0.018238696352144913),-0.06338893739972636,0.025849202552668975,np.float64(-0.06289141412849601),np.float64(0.02604208027535022),np.float64(1.1532650330244225),yes,yes,yes,8,0,
pickle,prewhiten arp MMI xtx+yty ts_demean global-bins,primary,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.03877761028777922,np.float64(-0.03877761028777922),ok,0.2144775390625,0.2144775390625,1e-09,np.float64(-0.09538066009590762),np.float64(0.017248022255526786),-0.10414060110574974,0.02632964727110317,np.float64(-0.10340783263286492),np.float64(0.025852612057306476),np.float64(1.158410501241128),yes,yes,yes,9,0,
pickle,prewhiten arp MMI xtx+yty ts_demean global-bins,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.037234107328590116,np.float64(-0.037234107328590116),ok,0.230224609375,0.230224609375,1e-09,np.float64(-0.0936836904437999),np.float64(0.019135151316001475),-0.10282523793672416,0.027850034219117043,np.float64(-0.10180720475013864),np.float64(0.027338990092958412),np.float64(1.1582752501045643),yes,yes,yes,9,0,
pickle,prewhiten arp MMI xtx+yty ts_demean global-bins,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.03379765774492945,np.float64(-0.03379765774492945),ok,0.3514404296875,0.3514404296875,1e-09,np.float64(-0.10234851281869181),np.float64(0.030445025459342755),-0.11145274888726629,0.04299342237967552,np.float64(-0.11004765439530906),np.float64(0.042452338905450145),np.float64(1.1630548690070475),yes,yes,yes,8,0,
pickle,prewhiten arp MMI xtx+yty ts_demean global-bins,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.042761572322059,np.float64(-0.042761572322059),ok,0.1434326171875,0.1434326171875,1e-09,np.float64(-0.09571753256798284),np.float64(0.008880463988735706),-0.10256717151935967,0.016631619957913946,np.float64(-0.10213187726347903),np.float64(0.016608732619361022),np.float64(1.1395896231400353),yes,yes,yes,8,0,
pickle,prewhiten arp MMI xtx+yty ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.0020474557871804555,np.float64(0.0020474557871804555),ok,0.9361572265625,0.9361572265625,1e-09,np.float64(-0.04457906532300952),np.float64(0.04924616537594712),-0.05201898034269624,0.05600061004091024,np.float64(-0.05175035105239662),np.float64(0.055845262626757534),np.float64(1.1512851029398818),yes,yes,yes,6,0,
pickle,prewhiten arp MMI xtx+yty ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.01124525215415416,np.float64(0.01124525215415416),ok,0.6427001953125,0.6427001953125,1e-09,np.float64(-0.034517034801556476),np.float64(0.0551709328205765),-0.04075327733386212,0.06337326732823698,np.float64(-0.04087003048229128),np.float64(0.0633605347905996),np.float64(1.1609867791942585),yes,yes,yes,7,0,
pickle,prewhiten arp CCS sts ts_demean global-bins,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:270,14,-0.0027775816754292255,np.float64(-0.0027775816754292255),ok,0.6385498046875,0.6385498046875,1e-09,np.float64(-0.01352090756385281),np.float64(0.008181860771875386),-0.015448208144462721,0.010025154970007145,np.float64(-0.015436208717999746),np.float64(0.009881045367141295),np.float64(1.173737963766324),yes,yes,yes,7,0,
pickle,prewhiten arp CCS sts ts_demean global-bins,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.0028475822869287472,np.float64(-0.0028475822869287472),ok,0.632568359375,0.632568359375,1e-09,np.float64(-0.013722788629158818),np.float64(0.008255995797616725),-0.015550273938113769,0.009984951647852703,np.float64(-0.015549158968812699),np.float64(0.009853994394955204),np.float64(1.1618124592394796),yes,yes,yes,7,0,
pickle,prewhiten arp CCS sts ts_demean global-bins,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.005368855265891812,np.float64(-0.005368855265891812),ok,0.45556640625,0.45556640625,1e-09,np.float64(-0.018221247729103798),np.float64(0.0075678455721914705),-0.020102641492668986,0.009548352185723469,np.float64(-0.020336561012770028),np.float64(0.009598850480986406),np.float64(1.149749366213787),yes,yes,yes,8,0,
pickle,prewhiten arp CCS sts ts_demean global-bins,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.000704562803059151,np.float64(-0.000704562803059151),ok,0.904052734375,0.904052734375,1e-09,np.float64(-0.012070397360507334),np.float64(0.009652445962919693),-0.013280707826587955,0.011561690603700757,np.float64(-0.013198770072612507),np.float64(0.011789644466494205),np.float64(1.1436071263975558),yes,yes,yes,6,0,
pickle,prewhiten arp CCS sts ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,0.0002517373789144699,np.float64(0.0002517373789144699),ok,0.960205078125,0.960205078125,1e-09,np.float64(-0.009143165620059727),np.float64(0.009655423738236349),-0.010537834645760118,0.011032401483042156,np.float64(-0.010454911743331935),np.float64(0.010958386501160874),np.float64(1.1474390826715426),yes,yes,yes,6,0,
pickle,prewhiten arp CCS sts ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.0037191840538835564,np.float64(-0.0037191840538835564),ok,0.444091796875,0.444091796875,1e-09,np.float64(-0.01280243739823385),np.float64(0.005236368127419438),-0.014239173279880384,0.006813344959346998,np.float64(-0.01412465810928413),np.float64(0.006686290001517018),np.float64(1.1670683077817008),yes,yes,yes,7,0,
pickle,prewhiten arp autocorr ts_demean global-bins,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:271,14,-0.14479810018850517,np.float64(-0.14479810018850517),ok,0.0162353515625,0.0162353515625,1e-09,np.float64(-0.2672063493475622),np.float64(-0.04049805797899824),-0.2771594664536643,-0.025629485768006915,np.float64(-0.2754447800005519),np.float64(-0.014151420376458446),np.float64(1.1094873467893607),no,no,no,11,0,
pickle,prewhiten arp autocorr ts_demean global-bins,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.14127417973105835,np.float64(-0.14127417973105835),ok,0.01953125,0.01953125,1e-09,np.float64(-0.26605286859227933),np.float64(-0.03826612068204989),-0.27398808578310246,-0.021540223546674106,np.float64(-0.2728485629203485),np.float64(-0.009699796541768224),np.float64(1.1082640432441566),no,no,no,11,0,
