# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=global window_trs=na placebo_fit_trs=na seed=20261120 git=nogit
subject,condition,bin,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
0,PCB,21,0.015361,0.002191,0.006849,0.523041,0.006849,0.575798,-0.006849,-0.520626,0.002191,-0.002191,0.543217,-0.522063,0.524103,-0.523052,-0.521967,1.062063
0,PCB,22,0.005873,0.002854,0.004443,0.464820,0.004443,0.509862,-0.004443,-0.459808,0.002854,-0.002854,0.484908,-0.459843,0.464419,-0.459176,-0.460140,0.935406
0,PCB,23,0.017147,0.006264,0.005241,0.475247,0.005241,0.528504,-0.005241,-0.472325,0.006264,-0.006264,0.503683,-0.472538,0.474850,-0.472188,-0.472151,0.969081
0,PCB,24,0.021882,0.004201,0.006848,0.501387,0.006848,0.581494,-0.006848,-0.499626,0.004201,-0.004201,0.556420,-0.501425,0.500624,-0.500624,-0.498945,1.015978
0,PCB,25,0.021367,0.005848,0.009055,0.502527,0.009055,0.592254,-0.009055,-0.500720,0.005848,-0.005848,0.528820,-0.500663,0.502910,-0.500685,-0.501988,1.027321
0,PCB,26,0.014667,0.035379,0.042764,0.311074,0.042764,0.261605,-0.042764,-0.273774,0.035379,-0.035379,0.295136,-0.272632,0.309578,-0.272093,-0.271865,0.661256
0,PCB,27,0.013503,0.008455,0.014500,0.371646,0.014500,0.369744,-0.014500,-0.360921,0.008455,-0.008455,0.390451,-0.361526,0.369887,-0.359841,-0.358425,0.766751
1,DMT,0,0.019122,0.006336,0.007059,0.502673,0.007059,0.521490,-0.007059,-0.500050,0.006336,-0.006336,0.505912,-0.499333,0.502021,-0.499599,-0.498562,1.022495
1,DMT,1,0.012469,0.015863,0.014436,0.438633,0.014436,0.411947,-0.014436,-0.424896,0.015863,-0.015863,0.445471,-0.425081,0.437553,-0.423431,-0.425246,0.894093
1,DMT,2,0.008133,0.005323,0.008078,0.412292,0.008078,0.427186,-0.008078,-0.407467,0.005323,-0.005323,0.423599,-0.407765,0.413005,-0.408228,-0.407669,0.843207
1,DMT,3,0.006184,0.003243,0.004446,0.424056,0.004446,0.471625,-0.004446,-0.422245,0.003243,-0.003243,0.440040,-0.423005,0.424139,-0.422779,-0.422468,0.863437
1,DMT,4,0.015163,0.010574,0.008168,0.383465,0.008168,0.406058,-0.008168,-0.376771,0.010574,-0.010574,0.394989,-0.376728,0.383257,-0.376619,-0.376604,0.786609
1,DMT,5,0.015542,0.002747,0.005112,0.472589,0.005112,0.532011,-0.005112,-0.471890,0.002747,-0.002747,0.491297,-0.472387,0.472235,-0.471847,-0.471513,0.959499
1,DMT,6,0.010149,0.011644,0.008623,0.392563,0.008623,0.427208,-0.008623,-0.382475,0.011644,-0.011644,0.401497,-0.383358,0.392291,-0.383555,-0.382783,0.797105
1,DMT,7,0.009489,0.003156,0.000584,0.446433,0.000584,0.474930,-0.000584,-0.445535,0.003156,-0.003156,0.452075,-0.445927,0.447651,-0.446965,-0.446628,0.902280
1,DMT,8,0.011741,0.002527,0.004718,0.468611,0.004718,0.492164,-0.004718,-0.466808,0.002527,-0.002527,0.472868,-0.468112,0.470728,-0.469545,-0.468418,0.952849
1,DMT,9,0.004583,0.004539,0.004206,0.388914,0.004206,0.407198,-0.004206,-0.384459,0.004539,-0.004539,0.402808,-0.384858,0.388093,-0.384053,-0.383940,0.784697
1,DMT,10,0.008278,0.004237,0.006520,0.395900,0.006520,0.419508,-0.006520,-0.392940,0.004237,-0.004237,0.408801,-0.393278,0.395537,-0.393228,-0.392488,0.806256
1,DMT,11,0.008551,0.003902,0.008021,0.370795,0.008021,0.402219,-0.008021,-0.366354,0.003902,-0.003902,0.385407,-0.366143,0.370263,-0.365734,-0.366379,0.757546
1,DMT,12,0.012386,0.005542,0.005555,0.429581,0.005555,0.475122,-0.005555,-0.426975,0.005542,-0.005542,0.443683,-0.427149,0.429473,-0.426780,-0.426989,0.870297
1,DMT,13,0.008142,0.005254,0.001478,0.414736,0.001478,0.440608,-0.001478,-0.413494,0.005254,-0.005254,0.435499,-0.412994,0.412941,-0.411756,-0.411905,0.844312
1,DMT,14,0.007027,0.005572,0.002704,0.424884,0.002704,0.438898,-0.002704,-0.422504,0.005572,-0.005572,0.445269,-0.421951,0.424613,-0.421647,-0.421908,0.859503
1,DMT,15,0.009753,0.006549,0.006837,0.363058,0.006837,0.404105,-0.006837,-0.357878,0.006549,-0.006549,0.384383,-0.358062,0.363633,-0.358532,-0.358347,0.745301
1,DMT,16,0.012414,0.010449,0.012546,0.355809,0.012546,0.380767,-0.012546,-0.347805,0.010449,-0.010449,0.366020,-0.347458,0.356799,-0.348248,-0.349112,0.741927
1,DMT,17,0.012968,0.004829,0.006860,0.391063,0.006860,0.435560,-0.006860,-0.387246,0.004829,-0.004829,0.415410,-0.386814,0.393706,-0.388888,-0.389861,0.798080
1,DMT,18,0.016683,0.007348,0.012056,0.460311,0.012056,0.518752,-0.012056,-0.453670,0.007348,-0.007348,0.491199,-0.454777,0.462050,-0.456189,-0.455359,0.935721
1,DMT,19,0.025426,0.006439,0.013677,0.449684,0.013677,0.469525,-0.013677,-0.444935,0.006439,-0.006439,0.466150,-0.445615,0.450526,-0.446527,-0.446052,0.927850
1,DMT,20,0.012198,0.003799,0.005559,0.432871,0.005559,0.444980,-0.005559,-0.429855,0.003799,-0.003799,0.435025,-0.430065,0.433053,-0.429680,-0.430106,0.879647
1,DMT,21,0.010424,0.004732,0.004601,0.449064,0.004601,0.495402,-0.004601,-0.445127,0.004732,-0.004732,0.448527,-0.446022,0.447017,-0.443723,-0.443577,0.906038
1,DMT,22,0.010561,0.008500,0.012175,0.427339,0.012175,0.488681,-0.012175,-0.417258,0.008500,-0.008500,0.430030,-0.419713,0.426865,-0.417844,-0.417814,0.863148
1,DMT,23,0.009996,0.003733,0.008407,0.489774,0.008407,0.523043,-0.008407,-0.485939,0.003733,-0.003733,0.519418,-0.485818,0.490407,-0.486438,-0.486005,0.990781
1,DMT,24,0.019153,0.004862,0.012866,0.474696,0.012866,0.540758,-0.012866,-0.467657,0.004862,-0.004862,0.492233,-0.468341,0.474502,-0.467859,-0.467836,0.960903
1,DMT,25,0.021157,0.010618,0.010694,0.434525,0.010694,0.449677,-0.010694,-0.428010,0.010618,-0.010618,0.444603,-0.427060,0.433929,-0.426803,-0.427994,0.894935
1,DMT,26,0.032037,0.006962,0.010381,0.577279,0.010381,0.625908,-0.010381,-0.574653,0.006962,-0.006962,0.571794,-0.575738,0.578387,-0.576708,-0.576276,1.172950
1,DMT,27,0.011846,0.009383,0.009102,0.410555,0.009102,0.440772,-0.009102,-0.403205,0.009383,-0.009383,0.406536,-0.403581,0.412248,-0.404690,-0.404760,0.836268
1,PCB,0,0.020236,0.013630,0.014430,0.480682,0.014430,0.486995,-0.014430,-0.468123,0.013630,-0.013630,0.489966,-0.469462,0.480767,-0.469830,-0.468678,0.977734
1,PCB,1,0.017857,0.010694,0.011432,0.390361,0.011432,0.402902,-0.011432,-0.381669,0.010694,-0.010694,0.404286,-0.380757,0.390649,-0.381110,-0.381958,0.807767
1,PCB,2,0.010173,0.017014,0.019970,0.360658,0.019970,0.365924,-0.019970,-0.342413,0.017014,-0.017014,0.366367,-0.342446,0.361130,-0.342885,-0.343802,0.752411
1,PCB,3,0.019656,0.011684,0.014128,0.443371,0.014128,0.475192,-0.014128,-0.433189,0.011684,-0.011684,0.478861,-0.434722,0.445183,-0.437111,-0.435529,0.922615
1,PCB,4,0.021146,0.019073,0.012453,0.376036,0.012453,0.407395,-0.012453,-0.360644,0.019073,-0.019073,0.415595,-0.360992,0.375485,-0.360728,-0.361717,0.790812
1,PCB,5,0.015175,0.022754,0.021391,0.367220,0.021391,0.392345,-0.021391,-0.343993,0.022754,-0.022754,0.387159,-0.343984,0.364988,-0.341025,-0.342685,0.767869
1,PCB,6,0.017672,0.009098,0.013063,0.451602,0.013063,0.483039,-0.013063,-0.442571,0.009098,-0.009098,0.463706,-0.443454,0.451712,-0.443366,-0.442577,0.922667
1,PCB,7,0.009198,0.007436,0.009241,0.438274,0.009241,0.451168,-0.009241,-0.431113,0.007436,-0.007436,0.455201,-0.431757,0.438961,-0.432292,-0.431770,0.888951
1,PCB,8,0.012687,0.008530,0.007345,0.437229,0.007345,0.447656,-0.007345,-0.431145,0.008530,-0.008530,0.445096,-0.431597,0.437155,-0.432024,-0.431695,0.890372
1,PCB,9,0.011036,0.008643,0.013956,0.393026,0.013956,0.409667,-0.013956,-0.383893,0.008643,-0.008643,0.378931,-0.384576,0.393397,-0.384722,-0.385692,0.813770
1,PCB,10,0.017281,0.003617,0.005897,0.488834,0.005897,0.525455,-0.005897,-0.488232,0.003617,-0.003617,0.513215,-0.487753,0.489825,-0.488781,-0.488850,1.001446
1,PCB,11,0.028535,0.012719,0.015115,0.507375,0.015115,0.550728,-0.015115,-0.501335,0.012719,-0.012719,0.528042,-0.500908,0.508385,-0.502867,-0.502898,1.042300
1,PCB,12,0.021107,0.015256,0.013110,0.462588,0.013110,0.486264,-0.013110,-0.449905,0.015256,-0.015256,0.470393,-0.450384,0.462391,-0.450388,-0.450027,0.941739
