# script=01_synergy_timecourse.py variant=ts_demean regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=60 placebo_fit_trs=na seed=20261120 git=nogit
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
3,PCB,4,0.024527,0.034769,0.036836,0.325920,0.036585,0.352849,-0.036061,-0.272900,0.034593,-0.034263,0.353917,-0.270810,0.325764,-0.272982,-0.275094,0.713597
3,PCB,5,0.021108,0.031083,0.027012,0.377990,0.026959,0.404538,-0.026810,-0.335571,0.031042,-0.030748,0.411135,-0.339589,0.377387,-0.338753,-0.335282,0.792060
3,PCB,6,0.024398,0.026343,0.022915,0.430629,0.022927,0.487563,-0.022831,-0.395892,0.026308,-0.026144,0.479980,-0.399595,0.431117,-0.398160,-0.396202,0.905622
3,PCB,7,0.028343,0.024563,0.022712,0.470464,0.022697,0.531794,-0.022682,-0.439471,0.024517,-0.024478,0.520211,-0.440938,0.470121,-0.438541,-0.440744,0.966280
3,PCB,8,0.017641,0.026867,0.026829,0.389906,0.026826,0.419032,-0.026783,-0.345864,0.026889,-0.026800,0.410344,-0.344225,0.389850,-0.345368,-0.346465,0.791234
3,PCB,9,0.024431,0.027560,0.028408,0.388220,0.028446,0.441638,-0.028158,-0.348523,0.027575,-0.027244,0.446003,-0.347432,0.389938,-0.349554,-0.350707,0.795338
3,PCB,10,0.024746,0.026715,0.026973,0.420602,0.027001,0.472948,-0.026854,-0.385728,0.026761,-0.026592,0.478582,-0.385333,0.420032,-0.384577,-0.384836,0.864105
3,PCB,11,0.018942,0.025306,0.025176,0.395129,0.025156,0.436008,-0.025107,-0.357309,0.025306,-0.025288,0.431517,-0.357603,0.395608,-0.358427,-0.358657,0.806188
3,PCB,12,0.026246,0.024830,0.024149,0.427259,0.024172,0.479366,-0.024119,-0.399678,0.024845,-0.024706,0.468177,-0.401123,0.427943,-0.399482,-0.399676,0.898780
3,PCB,13,0.020607,0.026266,0.024798,0.393543,0.024755,0.425908,-0.024674,-0.358419,0.026273,-0.026086,0.420984,-0.357260,0.393676,-0.358015,-0.359194,0.812270
4,DMT,0,0.023717,0.029409,0.029237,0.425169,0.029259,0.462870,-0.029150,-0.380872,0.029338,-0.029297,0.442974,-0.381631,0.424770,-0.379577,-0.384183,0.879231
4,DMT,1,0.023611,0.029865,0.031343,0.381703,0.031345,0.420707,-0.030842,-0.340642,0.029860,-0.029576,0.418459,-0.339435,0.381977,-0.339547,-0.340132,0.783172
4,DMT,2,0.020447,0.027771,0.022973,0.398564,0.022972,0.448672,-0.022932,-0.363503,0.027795,-0.027703,0.433292,-0.363798,0.398856,-0.362377,-0.364799,0.821774
4,DMT,3,0.022391,0.029326,0.024392,0.426691,0.024414,0.469736,-0.024388,-0.386485,0.029370,-0.029252,0.456995,-0.387048,0.426634,-0.385552,-0.387659,0.860796
4,DMT,4,0.029768,0.032393,0.039529,0.386930,0.039454,0.433448,-0.038995,-0.344103,0.032378,-0.032302,0.413220,-0.344021,0.385316,-0.340984,-0.344245,0.797538
4,DMT,5,0.023252,0.043866,0.031073,0.292121,0.030847,0.313665,-0.030170,-0.233597,0.043138,-0.041871,0.307719,-0.244944,0.292122,-0.243141,-0.238202,0.621390
4,DMT,6,0.034382,0.052037,0.034276,0.331157,0.034305,0.368715,-0.033064,-0.279378,0.051656,-0.049054,0.345547,-0.285360,0.331702,-0.284639,-0.282955,0.719750
4,DMT,7,0.021465,0.028794,0.029391,0.368485,0.029338,0.397485,-0.029133,-0.324616,0.028824,-0.028639,0.392346,-0.322940,0.368758,-0.322193,-0.324772,0.758880
4,DMT,8,0.019512,0.028637,0.030465,0.353469,0.030449,0.384952,-0.030286,-0.309328,0.028684,-0.028521,0.372928,-0.308345,0.353296,-0.307468,-0.310039,0.731771
