# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=30 placebo_fit_trs=na seed=20261120 git=ac1fdc0
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
0,PCB,13,0.043391,0.046971,0.042376,0.480781,0.042367,0.536098,-0.041952,-0.411481,0.046905,-0.046250,0.501265,-0.412898,0.479256,-0.406395,-0.413475,0.975913
0,PCB,14,0.065388,0.054535,0.060694,0.500404,0.060791,0.535287,-0.059558,-0.420382,0.054703,-0.053958,0.510892,-0.424800,0.504412,-0.424121,-0.426627,1.002410
0,PCB,15,0.052904,0.042777,0.043422,0.515479,0.043336,0.591479,-0.042963,-0.450419,0.042680,-0.042374,0.595772,-0.447241,0.518165,-0.451376,-0.448799,1.034928
0,PCB,16,0.050253,0.045117,0.047387,0.544260,0.047122,0.607010,-0.046695,-0.469852,0.045079,-0.044533,0.569923,-0.470684,0.537754,-0.469095,-0.466372,1.086781
0,PCB,17,0.039004,0.048674,0.047695,0.454544,0.047485,0.487745,-0.046546,-0.376554,0.048587,-0.047763,0.472492,-0.378126,0.451655,-0.375185,-0.377461,0.900152
0,PCB,18,0.039595,0.040411,0.041643,0.505372,0.041632,0.561483,-0.041293,-0.435679,0.040370,-0.039941,0.557103,-0.439189,0.506295,-0.437863,-0.438292,1.010177
0,PCB,19,0.045678,0.050262,0.046076,0.523462,0.045988,0.553680,-0.045506,-0.446848,0.050291,-0.049318,0.553723,-0.444747,0.524617,-0.447547,-0.446460,1.037076
0,PCB,20,0.059498,0.047365,0.053327,0.530813,0.053114,0.577715,-0.052599,-0.453974,0.047315,-0.046878,0.570501,-0.452890,0.527800,-0.452337,-0.450706,1.049574
0,PCB,21,0.055497,0.043569,0.046330,0.556563,0.046187,0.625216,-0.045784,-0.487719,0.043621,-0.043138,0.600140,-0.492055,0.556893,-0.488742,-0.491298,1.117176
0,PCB,22,0.048070,0.043989,0.042267,0.554670,0.042275,0.606380,-0.041875,-0.476867,0.044014,-0.043466,0.602303,-0.485286,0.556089,-0.482665,-0.485981,1.099260
0,PCB,23,0.049729,0.043467,0.041268,0.535025,0.041255,0.583000,-0.040681,-0.472639,0.043263,-0.043006,0.566057,-0.471639,0.535307,-0.474046,-0.472976,1.083957
0,PCB,24,0.070351,0.046300,0.042674,0.561135,0.042511,0.644023,-0.042194,-0.496328,0.046281,-0.045736,0.637491,-0.497926,0.559898,-0.497542,-0.497836,1.128669
0,PCB,25,0.060002,0.041149,0.043991,0.574229,0.043896,0.671732,-0.043497,-0.508620,0.041149,-0.040658,0.623559,-0.510491,0.576201,-0.508939,-0.511083,1.153790
0,PCB,26,0.042170,0.050645,0.052686,0.468537,0.052358,0.488443,-0.050677,-0.389336,0.050443,-0.049237,0.481759,-0.384621,0.466186,-0.387703,-0.385109,0.955715
0,PCB,27,0.060160,0.049984,0.046633,0.466998,0.046354,0.536964,-0.045350,-0.402123,0.050115,-0.048847,0.534106,-0.401557,0.467515,-0.401288,-0.401858,0.971773
1,DMT,0,0.059906,0.055718,0.056017,0.550243,0.056231,0.564552,-0.055100,-0.468122,0.055796,-0.054555,0.558295,-0.468053,0.550683,-0.466189,-0.470103,1.090530
1,DMT,1,0.043342,0.052825,0.051639,0.489339,0.051600,0.491855,-0.050504,-0.401676,0.053138,-0.051917,0.489277,-0.398747,0.492190,-0.402814,-0.403598,0.968378
1,DMT,2,0.038374,0.041059,0.039338,0.474867,0.039352,0.528697,-0.038799,-0.410907,0.041045,-0.040427,0.535958,-0.410680,0.474411,-0.411054,-0.412732,0.958966
1,DMT,3,0.042391,0.038658,0.044165,0.490244,0.044217,0.546336,-0.043576,-0.426522,0.038673,-0.038238,0.535958,-0.427527,0.488205,-0.426462,-0.427040,0.995383
1,DMT,4,0.038198,0.046079,0.044604,0.458390,0.044804,0.488892,-0.043724,-0.387134,0.046138,-0.044994,0.494137,-0.388848,0.455038,-0.386808,-0.385735,0.923682
1,DMT,5,0.049295,0.046159,0.043129,0.508844,0.043189,0.577052,-0.042806,-0.435131,0.046210,-0.045813,0.529275,-0.440099,0.509704,-0.434993,-0.439781,1.011448
1,DMT,6,0.044502,0.050492,0.047234,0.469696,0.047145,0.514855,-0.045820,-0.391124,0.050341,-0.049113,0.486368,-0.393872,0.467263,-0.392181,-0.391545,0.955619
1,DMT,7,0.036322,0.041421,0.038686,0.490258,0.038824,0.551382,-0.038078,-0.423519,0.041470,-0.040809,0.511280,-0.426342,0.491156,-0.422375,-0.428000,0.979705
1,DMT,8,0.051200,0.045885,0.046571,0.517599,0.046699,0.594647,-0.046132,-0.441904,0.045749,-0.045322,0.559436,-0.447031,0.516857,-0.443661,-0.445588,1.027224
1,DMT,9,0.035879,0.039740,0.045195,0.450017,0.045361,0.501996,-0.044507,-0.378590,0.039852,-0.038734,0.488075,-0.384071,0.452680,-0.383933,-0.380750,0.917287
1,DMT,10,0.029794,0.041571,0.045051,0.425343,0.045052,0.450429,-0.044204,-0.351645,0.041563,-0.040647,0.446107,-0.354411,0.423657,-0.351791,-0.350911,0.848974
1,DMT,11,0.040227,0.041533,0.043098,0.448432,0.043078,0.506848,-0.042632,-0.380489,0.041428,-0.040979,0.484133,-0.383341,0.444846,-0.377705,-0.381147,0.911389
1,DMT,12,0.052676,0.044556,0.050153,0.468195,0.050240,0.543027,-0.049506,-0.399360,0.044613,-0.044097,0.501950,-0.404392,0.469666,-0.400002,-0.400732,0.945343
1,DMT,13,0.041579,0.044678,0.041237,0.463748,0.041309,0.515010,-0.040641,-0.397858,0.044664,-0.044000,0.514621,-0.399379,0.463430,-0.398430,-0.397342,0.934429
1,DMT,14,0.037695,0.041711,0.040635,0.474170,0.040819,0.507583,-0.040219,-0.411256,0.041798,-0.041035,0.532621,-0.409765,0.474254,-0.411882,-0.409762,0.958295
1,DMT,15,0.037796,0.039794,0.040802,0.447726,0.040763,0.508653,-0.040165,-0.383825,0.039740,-0.039229,0.491388,-0.385884,0.445528,-0.380221,-0.386077,0.907230
1,DMT,16,0.042243,0.045421,0.041623,0.448556,0.041187,0.503522,-0.040818,-0.386501,0.045169,-0.044546,0.503912,-0.386491,0.446402,-0.385797,-0.383880,0.915344
1,DMT,17,0.044566,0.052563,0.043993,0.454923,0.044089,0.498521,-0.043183,-0.381536,0.052769,-0.051679,0.468901,-0.379704,0.456282,-0.377816,-0.385026,0.910275
