# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=placebo window_trs=na placebo_fit_trs=420 seed=20261120 git=553e919
subject,condition,bin,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
2,DMT,22,0.014498,0.003518,0.001043,0.622857,0.001043,0.660902,-0.001043,-0.622848,0.003518,-0.003518,0.641538,-0.622589,0.623087,-0.622663,-0.623032,1.259666
2,DMT,23,0.018451,0.003259,0.002824,0.643925,0.002824,0.670509,-0.002824,-0.642684,0.003259,-0.003259,0.664195,-0.642623,0.643545,-0.642550,-0.642501,1.302331
2,DMT,24,0.015444,0.004278,0.003528,0.613904,0.003528,0.627967,-0.003528,-0.612600,0.004278,-0.004278,0.636287,-0.612307,0.613287,-0.611952,-0.611791,1.242116
2,DMT,25,0.015180,0.000464,0.001510,0.641942,0.001510,0.703336,-0.001510,-0.642954,0.000464,-0.000464,0.682555,-0.642973,0.642834,-0.643936,-0.643745,1.310347
2,DMT,26,0.015588,0.001286,0.002132,0.628756,0.002132,0.658093,-0.002132,-0.628803,0.001286,-0.001286,0.639305,-0.628598,0.628304,-0.628549,-0.628633,1.271796
2,DMT,27,0.013219,0.002796,0.003273,0.637126,0.003273,0.672659,-0.003273,-0.636173,0.002796,-0.002796,0.655622,-0.635839,0.636167,-0.635067,-0.635424,1.282780
2,PCB,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,PCB,14,-0.002128,-0.008897,-0.002563,0.678371,-0.002563,0.718994,0.002563,-0.681847,-0.008897,0.008897,0.699647,-0.683850,0.679605,-0.684846,-0.683055,1.366745
